Source;Target;Type;Label
37;38;Undirected;health diagnosis robot based on healthcare big data and fuzzy matching
38;36;Undirected;health diagnosis robot based on healthcare big data and fuzzy matching
38;37;Undirected;health diagnosis robot based on healthcare big data and fuzzy matching
39;40;Undirected;study of big data analysis procedures
39;41;Undirected;study of big data analysis procedures
40;39;Undirected;study of big data analysis procedures
40;41;Undirected;study of big data analysis procedures
41;39;Undirected;study of big data analysis procedures
41;40;Undirected;study of big data analysis procedures
42;43;Undirected;a glossary for big data in population and public health: discussion and commentary on terminology and research methods
42;44;Undirected;a glossary for big data in population and public health: discussion and commentary on terminology and research methods
43;42;Undirected;a glossary for big data in population and public health: discussion and commentary on terminology and research methods
43;44;Undirected;a glossary for big data in population and public health: discussion and commentary on terminology and research methods
44;42;Undirected;a glossary for big data in population and public health: discussion and commentary on terminology and research methods
44;43;Undirected;a glossary for big data in population and public health: discussion and commentary on terminology and research methods
45;46;Undirected;big data in building energy efficiency: understanding of big data and main challenges
46;45;Undirected;big data in building energy efficiency: understanding of big data and main challenges
47;48;Undirected;research on big data technology applied in smart grid
47;49;Undirected;research on big data technology applied in smart grid
47;50;Undirected;research on big data technology applied in smart grid
47;51;Undirected;research on big data technology applied in smart grid
47;52;Undirected;research on big data technology applied in smart grid
48;47;Undirected;research on big data technology applied in smart grid
48;49;Undirected;research on big data technology applied in smart grid
48;50;Undirected;research on big data technology applied in smart grid
48;51;Undirected;research on big data technology applied in smart grid
48;52;Undirected;research on big data technology applied in smart grid
49;47;Undirected;research on big data technology applied in smart grid
49;48;Undirected;research on big data technology applied in smart grid
49;50;Undirected;research on big data technology applied in smart grid
49;51;Undirected;research on big data technology applied in smart grid
49;52;Undirected;research on big data technology applied in smart grid
50;47;Undirected;research on big data technology applied in smart grid
50;48;Undirected;research on big data technology applied in smart grid
50;49;Undirected;research on big data technology applied in smart grid
50;51;Undirected;research on big data technology applied in smart grid
50;52;Undirected;research on big data technology applied in smart grid
51;47;Undirected;research on big data technology applied in smart grid
51;48;Undirected;research on big data technology applied in smart grid
51;49;Undirected;research on big data technology applied in smart grid
51;50;Undirected;research on big data technology applied in smart grid
51;52;Undirected;research on big data technology applied in smart grid
52;47;Undirected;research on big data technology applied in smart grid
52;48;Undirected;research on big data technology applied in smart grid
52;49;Undirected;research on big data technology applied in smart grid
52;50;Undirected;research on big data technology applied in smart grid
52;51;Undirected;research on big data technology applied in smart grid
54;55;Undirected;big data from smart grids
54;56;Undirected;big data from smart grids
55;54;Undirected;big data from smart grids
55;56;Undirected;big data from smart grids
56;54;Undirected;big data from smart grids
56;55;Undirected;big data from smart grids
59;60;Undirected;data quality in big data processing: issues, solutions and open problems
59;13;Undirected;data quality in big data processing: issues, solutions and open problems
59;61;Undirected;data quality in big data processing: issues, solutions and open problems
59;119;Undirected;a survey on quality assurance techniques for big data applications
59;120;Undirected;a survey on quality assurance techniques for big data applications
59;13;Undirected;a survey on quality assurance techniques for big data applications
60;59;Undirected;data quality in big data processing: issues, solutions and open problems
60;13;Undirected;data quality in big data processing: issues, solutions and open problems
60;61;Undirected;data quality in big data processing: issues, solutions and open problems
61;59;Undirected;data quality in big data processing: issues, solutions and open problems
61;60;Undirected;data quality in big data processing: issues, solutions and open problems
61;13;Undirected;data quality in big data processing: issues, solutions and open problems
63;64;Undirected;sdn-based architecture for big data network
63;65;Undirected;sdn-based architecture for big data network
64;63;Undirected;sdn-based architecture for big data network
64;65;Undirected;sdn-based architecture for big data network
65;63;Undirected;sdn-based architecture for big data network
65;64;Undirected;sdn-based architecture for big data network
66;67;Undirected;the hadoop technology applies in power big data platform
66;68;Undirected;the hadoop technology applies in power big data platform
66;69;Undirected;the hadoop technology applies in power big data platform
66;70;Undirected;the hadoop technology applies in power big data platform
66;71;Undirected;the hadoop technology applies in power big data platform
66;72;Undirected;the hadoop technology applies in power big data platform
67;66;Undirected;the hadoop technology applies in power big data platform
67;68;Undirected;the hadoop technology applies in power big data platform
67;69;Undirected;the hadoop technology applies in power big data platform
67;70;Undirected;the hadoop technology applies in power big data platform
67;71;Undirected;the hadoop technology applies in power big data platform
67;72;Undirected;the hadoop technology applies in power big data platform
68;66;Undirected;the hadoop technology applies in power big data platform
68;67;Undirected;the hadoop technology applies in power big data platform
68;69;Undirected;the hadoop technology applies in power big data platform
68;70;Undirected;the hadoop technology applies in power big data platform
68;71;Undirected;the hadoop technology applies in power big data platform
68;72;Undirected;the hadoop technology applies in power big data platform
69;66;Undirected;the hadoop technology applies in power big data platform
69;67;Undirected;the hadoop technology applies in power big data platform
69;68;Undirected;the hadoop technology applies in power big data platform
69;70;Undirected;the hadoop technology applies in power big data platform
69;71;Undirected;the hadoop technology applies in power big data platform
69;72;Undirected;the hadoop technology applies in power big data platform
70;66;Undirected;the hadoop technology applies in power big data platform
70;67;Undirected;the hadoop technology applies in power big data platform
70;68;Undirected;the hadoop technology applies in power big data platform
70;69;Undirected;the hadoop technology applies in power big data platform
70;71;Undirected;the hadoop technology applies in power big data platform
70;72;Undirected;the hadoop technology applies in power big data platform
71;66;Undirected;the hadoop technology applies in power big data platform
71;67;Undirected;the hadoop technology applies in power big data platform
71;68;Undirected;the hadoop technology applies in power big data platform
71;69;Undirected;the hadoop technology applies in power big data platform
71;70;Undirected;the hadoop technology applies in power big data platform
71;72;Undirected;the hadoop technology applies in power big data platform
72;66;Undirected;the hadoop technology applies in power big data platform
72;67;Undirected;the hadoop technology applies in power big data platform
72;68;Undirected;the hadoop technology applies in power big data platform
72;69;Undirected;the hadoop technology applies in power big data platform
72;70;Undirected;the hadoop technology applies in power big data platform
72;71;Undirected;the hadoop technology applies in power big data platform
73;74;Undirected;data governance framework for big data implementation with a case of korea
74;73;Undirected;data governance framework for big data implementation with a case of korea
75;76;Undirected;the big data ecosystem and its environs
76;75;Undirected;the big data ecosystem and its environs
77;78;Undirected;research on intelligent tourism application based on big data
78;77;Undirected;research on intelligent tourism application based on big data
78;242;Undirected;overview of tourism data mining in big data environment
83;84;Undirected;identifying big data dimensions and structure
84;83;Undirected;identifying big data dimensions and structure
85;86;Undirected;can big data improve public policy analysis?
85;87;Undirected;can big data improve public policy analysis?
86;85;Undirected;can big data improve public policy analysis?
86;87;Undirected;can big data improve public policy analysis?
87;85;Undirected;can big data improve public policy analysis?
87;86;Undirected;can big data improve public policy analysis?
88;89;Undirected;opportunities and challenges of tv media in the big data era
88;90;Undirected;opportunities and challenges of tv media in the big data era
88;91;Undirected;opportunities and challenges of tv media in the big data era
88;92;Undirected;opportunities and challenges of tv media in the big data era
89;88;Undirected;opportunities and challenges of tv media in the big data era
89;90;Undirected;opportunities and challenges of tv media in the big data era
89;91;Undirected;opportunities and challenges of tv media in the big data era
89;92;Undirected;opportunities and challenges of tv media in the big data era
90;88;Undirected;opportunities and challenges of tv media in the big data era
90;89;Undirected;opportunities and challenges of tv media in the big data era
90;91;Undirected;opportunities and challenges of tv media in the big data era
90;92;Undirected;opportunities and challenges of tv media in the big data era
91;88;Undirected;opportunities and challenges of tv media in the big data era
91;89;Undirected;opportunities and challenges of tv media in the big data era
91;90;Undirected;opportunities and challenges of tv media in the big data era
91;92;Undirected;opportunities and challenges of tv media in the big data era
92;88;Undirected;opportunities and challenges of tv media in the big data era
92;89;Undirected;opportunities and challenges of tv media in the big data era
92;90;Undirected;opportunities and challenges of tv media in the big data era
92;91;Undirected;opportunities and challenges of tv media in the big data era
93;94;Undirected;health informatics scientists' perception about big data technology
93;95;Undirected;health informatics scientists' perception about big data technology
93;96;Undirected;health informatics scientists' perception about big data technology
94;93;Undirected;health informatics scientists' perception about big data technology
94;95;Undirected;health informatics scientists' perception about big data technology
94;96;Undirected;health informatics scientists' perception about big data technology
95;93;Undirected;health informatics scientists' perception about big data technology
95;94;Undirected;health informatics scientists' perception about big data technology
95;96;Undirected;health informatics scientists' perception about big data technology
96;93;Undirected;health informatics scientists' perception about big data technology
96;94;Undirected;health informatics scientists' perception about big data technology
96;95;Undirected;health informatics scientists' perception about big data technology
97;98;Undirected;broad big data domain via medical big data
97;99;Undirected;broad big data domain via medical big data
97;100;Undirected;broad big data domain via medical big data
98;97;Undirected;broad big data domain via medical big data
98;99;Undirected;broad big data domain via medical big data
98;100;Undirected;broad big data domain via medical big data
99;97;Undirected;broad big data domain via medical big data
99;98;Undirected;broad big data domain via medical big data
99;100;Undirected;broad big data domain via medical big data
100;97;Undirected;broad big data domain via medical big data
100;98;Undirected;broad big data domain via medical big data
100;99;Undirected;broad big data domain via medical big data
101;102;Undirected;survey on sentiment analysis based stock prediction using big data analytics
101;103;Undirected;survey on sentiment analysis based stock prediction using big data analytics
102;101;Undirected;survey on sentiment analysis based stock prediction using big data analytics
102;103;Undirected;survey on sentiment analysis based stock prediction using big data analytics
103;101;Undirected;survey on sentiment analysis based stock prediction using big data analytics
103;102;Undirected;survey on sentiment analysis based stock prediction using big data analytics
104;105;Undirected;on influence, opportunities and challenges of big data to government statistics
104;106;Undirected;on influence, opportunities and challenges of big data to government statistics
104;107;Undirected;on influence, opportunities and challenges of big data to government statistics
105;104;Undirected;on influence, opportunities and challenges of big data to government statistics
105;106;Undirected;on influence, opportunities and challenges of big data to government statistics
105;107;Undirected;on influence, opportunities and challenges of big data to government statistics
106;104;Undirected;on influence, opportunities and challenges of big data to government statistics
106;105;Undirected;on influence, opportunities and challenges of big data to government statistics
106;107;Undirected;on influence, opportunities and challenges of big data to government statistics
107;104;Undirected;on influence, opportunities and challenges of big data to government statistics
107;105;Undirected;on influence, opportunities and challenges of big data to government statistics
107;106;Undirected;on influence, opportunities and challenges of big data to government statistics
108;109;Undirected;medical big data web service management platform
108;110;Undirected;medical big data web service management platform
109;108;Undirected;medical big data web service management platform
109;110;Undirected;medical big data web service management platform
109;198;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
109;199;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
109;200;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
109;201;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
109;202;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
109;203;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
109;204;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
110;108;Undirected;medical big data web service management platform
110;109;Undirected;medical big data web service management platform
111;112;Undirected;big data analytics: a preliminary study of open source platforms
111;113;Undirected;big data analytics: a preliminary study of open source platforms
112;111;Undirected;big data analytics: a preliminary study of open source platforms
112;113;Undirected;big data analytics: a preliminary study of open source platforms
113;111;Undirected;big data analytics: a preliminary study of open source platforms
113;112;Undirected;big data analytics: a preliminary study of open source platforms
117;118;Undirected;big data acquisition and analysis of retail industry and its impact on consumer behavior
118;117;Undirected;big data acquisition and analysis of retail industry and its impact on consumer behavior
119;59;Undirected;a survey on quality assurance techniques for big data applications
119;120;Undirected;a survey on quality assurance techniques for big data applications
119;13;Undirected;a survey on quality assurance techniques for big data applications
120;59;Undirected;a survey on quality assurance techniques for big data applications
120;119;Undirected;a survey on quality assurance techniques for big data applications
120;13;Undirected;a survey on quality assurance techniques for big data applications
121;122;Undirected;big data processing in cloud computing environments
121;123;Undirected;big data processing in cloud computing environments
121;124;Undirected;big data processing in cloud computing environments
122;121;Undirected;big data processing in cloud computing environments
122;123;Undirected;big data processing in cloud computing environments
122;124;Undirected;big data processing in cloud computing environments
123;121;Undirected;big data processing in cloud computing environments
123;122;Undirected;big data processing in cloud computing environments
123;124;Undirected;big data processing in cloud computing environments
124;121;Undirected;big data processing in cloud computing environments
124;122;Undirected;big data processing in cloud computing environments
124;123;Undirected;big data processing in cloud computing environments
125;126;Undirected;fast matrix multiplication with big sparse data
126;125;Undirected;fast matrix multiplication with big sparse data
127;128;Undirected;a survey on challenges in integrating big data
128;127;Undirected;a survey on challenges in integrating big data
129;130;Undirected;opportunities for and pitfalls of using big data in advertising research
130;129;Undirected;opportunities for and pitfalls of using big data in advertising research
131;132;Undirected;opportunity and challenges for migrating big data analytics in cloud
132;131;Undirected;opportunity and challenges for migrating big data analytics in cloud
133;134;Undirected;does big data mean big knowledge? km perspectives on big data and analytics
134;133;Undirected;does big data mean big knowledge? km perspectives on big data and analytics
135;136;Undirected;a survey of big data architectures and machine learning algorithms in healthcare
136;135;Undirected;a survey of big data architectures and machine learning algorithms in healthcare
138;139;Undirected;analysis of big-data based data mining engine
139;138;Undirected;analysis of big-data based data mining engine
140;141;Undirected;big-bio: - big data hadoop-based analytic cluster framework for bioinformatics
140;142;Undirected;big-bio: - big data hadoop-based analytic cluster framework for bioinformatics
141;140;Undirected;big-bio: - big data hadoop-based analytic cluster framework for bioinformatics
141;142;Undirected;big-bio: - big data hadoop-based analytic cluster framework for bioinformatics
142;140;Undirected;big-bio: - big data hadoop-based analytic cluster framework for bioinformatics
142;141;Undirected;big-bio: - big data hadoop-based analytic cluster framework for bioinformatics
143;144;Undirected;what do we know about the big data researches? a systematic review from 2011 to 2017
143;145;Undirected;what do we know about the big data researches? a systematic review from 2011 to 2017
144;143;Undirected;what do we know about the big data researches? a systematic review from 2011 to 2017
144;145;Undirected;what do we know about the big data researches? a systematic review from 2011 to 2017
145;143;Undirected;what do we know about the big data researches? a systematic review from 2011 to 2017
145;144;Undirected;what do we know about the big data researches? a systematic review from 2011 to 2017
146;147;Undirected;application and challenges of big data in quality monitoring of highway engineering
147;146;Undirected;application and challenges of big data in quality monitoring of highway engineering
148;149;Undirected;towards a big data requirements engineering artefact model in the context of big data software development projects
149;148;Undirected;towards a big data requirements engineering artefact model in the context of big data software development projects
151;152;Undirected;svm-based clinical decision support algorithm under medical big data architecture
151;153;Undirected;svm-based clinical decision support algorithm under medical big data architecture
152;151;Undirected;svm-based clinical decision support algorithm under medical big data architecture
152;153;Undirected;svm-based clinical decision support algorithm under medical big data architecture
153;151;Undirected;svm-based clinical decision support algorithm under medical big data architecture
153;152;Undirected;svm-based clinical decision support algorithm under medical big data architecture
155;156;Undirected;the fault tolerance of big data systems
155;157;Undirected;the fault tolerance of big data systems
155;158;Undirected;the fault tolerance of big data systems
156;155;Undirected;the fault tolerance of big data systems
156;157;Undirected;the fault tolerance of big data systems
156;158;Undirected;the fault tolerance of big data systems
157;155;Undirected;the fault tolerance of big data systems
157;156;Undirected;the fault tolerance of big data systems
157;158;Undirected;the fault tolerance of big data systems
158;155;Undirected;the fault tolerance of big data systems
158;156;Undirected;the fault tolerance of big data systems
158;157;Undirected;the fault tolerance of big data systems
161;162;Undirected;cleancloud: cleaning big data on cloud
161;163;Undirected;cleancloud: cleaning big data on cloud
161;164;Undirected;cleancloud: cleaning big data on cloud
161;165;Undirected;cleancloud: cleaning big data on cloud
162;161;Undirected;cleancloud: cleaning big data on cloud
162;163;Undirected;cleancloud: cleaning big data on cloud
162;164;Undirected;cleancloud: cleaning big data on cloud
162;165;Undirected;cleancloud: cleaning big data on cloud
163;161;Undirected;cleancloud: cleaning big data on cloud
163;162;Undirected;cleancloud: cleaning big data on cloud
163;164;Undirected;cleancloud: cleaning big data on cloud
163;165;Undirected;cleancloud: cleaning big data on cloud
164;161;Undirected;cleancloud: cleaning big data on cloud
164;162;Undirected;cleancloud: cleaning big data on cloud
164;163;Undirected;cleancloud: cleaning big data on cloud
164;165;Undirected;cleancloud: cleaning big data on cloud
165;161;Undirected;cleancloud: cleaning big data on cloud
165;162;Undirected;cleancloud: cleaning big data on cloud
165;163;Undirected;cleancloud: cleaning big data on cloud
165;164;Undirected;cleancloud: cleaning big data on cloud
166;167;Undirected;a novel method of privacy-preserving based on compressive sensing for big data
167;166;Undirected;a novel method of privacy-preserving based on compressive sensing for big data
168;169;Undirected;the concepts of big data applied in personal knowledge management
168;170;Undirected;the concepts of big data applied in personal knowledge management
169;168;Undirected;the concepts of big data applied in personal knowledge management
169;170;Undirected;the concepts of big data applied in personal knowledge management
170;168;Undirected;the concepts of big data applied in personal knowledge management
170;169;Undirected;the concepts of big data applied in personal knowledge management
171;409;Undirected;big earth data: a new challenge and opportunity for digital earth's development
171;410;Undirected;big earth data: a new challenge and opportunity for digital earth's development
171;411;Undirected;big earth data: a new challenge and opportunity for digital earth's development
171;412;Undirected;big earth data: a new challenge and opportunity for digital earth's development
171;413;Undirected;big earth data: a new challenge and opportunity for digital earth's development
172;173;Undirected;on the fusion and value discovery of heterogeneous non-conventional big data
173;172;Undirected;on the fusion and value discovery of heterogeneous non-conventional big data
175;176;Undirected;big data technology application under belt and road initiative
176;175;Undirected;big data technology application under belt and road initiative
177;178;Undirected;big data processing in the cloud - challenges and platforms
178;177;Undirected;big data processing in the cloud - challenges and platforms
179;180;Undirected;metasynthesis-based intelligent big data processing paradigm
179;181;Undirected;metasynthesis-based intelligent big data processing paradigm
180;179;Undirected;metasynthesis-based intelligent big data processing paradigm
180;181;Undirected;metasynthesis-based intelligent big data processing paradigm
181;179;Undirected;metasynthesis-based intelligent big data processing paradigm
181;180;Undirected;metasynthesis-based intelligent big data processing paradigm
182;183;Undirected;data mining, big data, data analytics: big data analytics in bioinformatics
183;182;Undirected;data mining, big data, data analytics: big data analytics in bioinformatics
184;185;Undirected;analysis of the term 'big data': usage in biomedical publications
184;186;Undirected;analysis of the term 'big data': usage in biomedical publications
184;187;Undirected;analysis of the term 'big data': usage in biomedical publications
185;184;Undirected;analysis of the term 'big data': usage in biomedical publications
185;186;Undirected;analysis of the term 'big data': usage in biomedical publications
185;187;Undirected;analysis of the term 'big data': usage in biomedical publications
186;184;Undirected;analysis of the term 'big data': usage in biomedical publications
186;185;Undirected;analysis of the term 'big data': usage in biomedical publications
186;187;Undirected;analysis of the term 'big data': usage in biomedical publications
187;184;Undirected;analysis of the term 'big data': usage in biomedical publications
187;185;Undirected;analysis of the term 'big data': usage in biomedical publications
187;186;Undirected;analysis of the term 'big data': usage in biomedical publications
188;189;Undirected;toward big data in green city
188;190;Undirected;toward big data in green city
188;191;Undirected;toward big data in green city
188;192;Undirected;toward big data in green city
188;193;Undirected;toward big data in green city
189;188;Undirected;toward big data in green city
189;190;Undirected;toward big data in green city
189;191;Undirected;toward big data in green city
189;192;Undirected;toward big data in green city
189;193;Undirected;toward big data in green city
190;188;Undirected;toward big data in green city
190;189;Undirected;toward big data in green city
190;191;Undirected;toward big data in green city
190;192;Undirected;toward big data in green city
190;193;Undirected;toward big data in green city
191;188;Undirected;toward big data in green city
191;189;Undirected;toward big data in green city
191;190;Undirected;toward big data in green city
191;192;Undirected;toward big data in green city
191;193;Undirected;toward big data in green city
192;188;Undirected;toward big data in green city
192;189;Undirected;toward big data in green city
192;190;Undirected;toward big data in green city
192;191;Undirected;toward big data in green city
192;193;Undirected;toward big data in green city
193;188;Undirected;toward big data in green city
193;189;Undirected;toward big data in green city
193;190;Undirected;toward big data in green city
193;191;Undirected;toward big data in green city
193;192;Undirected;toward big data in green city
194;195;Undirected;building an svm classifier for automated selection of big data
194;196;Undirected;building an svm classifier for automated selection of big data
194;197;Undirected;building an svm classifier for automated selection of big data
195;194;Undirected;building an svm classifier for automated selection of big data
195;196;Undirected;building an svm classifier for automated selection of big data
195;197;Undirected;building an svm classifier for automated selection of big data
196;194;Undirected;building an svm classifier for automated selection of big data
196;195;Undirected;building an svm classifier for automated selection of big data
196;197;Undirected;building an svm classifier for automated selection of big data
197;194;Undirected;building an svm classifier for automated selection of big data
197;195;Undirected;building an svm classifier for automated selection of big data
197;196;Undirected;building an svm classifier for automated selection of big data
198;199;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
198;200;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
198;201;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
198;109;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
198;202;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
198;203;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
198;204;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
199;198;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
199;200;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
199;201;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
199;109;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
199;202;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
199;203;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
199;204;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
200;198;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
200;199;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
200;201;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
200;109;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
200;202;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
200;203;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
200;204;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
201;198;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
201;199;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
201;200;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
201;109;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
201;202;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
201;203;Undirected;an interface for biomedical big data processing on the tianhe-2 supercomputer
