Source;Target;Type;Label
220;221;Undirected;engineering big data to small businesses: lessons learned from a case study
220;222;Undirected;engineering big data to small businesses: lessons learned from a case study
220;223;Undirected;engineering big data to small businesses: lessons learned from a case study
221;218;Undirected;engineering big data to small businesses: lessons learned from a case study
221;219;Undirected;engineering big data to small businesses: lessons learned from a case study
221;220;Undirected;engineering big data to small businesses: lessons learned from a case study
221;222;Undirected;engineering big data to small businesses: lessons learned from a case study
221;223;Undirected;engineering big data to small businesses: lessons learned from a case study
222;218;Undirected;engineering big data to small businesses: lessons learned from a case study
222;219;Undirected;engineering big data to small businesses: lessons learned from a case study
222;220;Undirected;engineering big data to small businesses: lessons learned from a case study
222;221;Undirected;engineering big data to small businesses: lessons learned from a case study
222;223;Undirected;engineering big data to small businesses: lessons learned from a case study
223;218;Undirected;engineering big data to small businesses: lessons learned from a case study
223;219;Undirected;engineering big data to small businesses: lessons learned from a case study
223;220;Undirected;engineering big data to small businesses: lessons learned from a case study
223;221;Undirected;engineering big data to small businesses: lessons learned from a case study
223;222;Undirected;engineering big data to small businesses: lessons learned from a case study
224;225;Undirected;compression of smart meter big data: a survey
224;226;Undirected;compression of smart meter big data: a survey
224;227;Undirected;compression of smart meter big data: a survey
225;224;Undirected;compression of smart meter big data: a survey
225;226;Undirected;compression of smart meter big data: a survey
225;227;Undirected;compression of smart meter big data: a survey
226;224;Undirected;compression of smart meter big data: a survey
226;225;Undirected;compression of smart meter big data: a survey
226;227;Undirected;compression of smart meter big data: a survey
227;224;Undirected;compression of smart meter big data: a survey
227;225;Undirected;compression of smart meter big data: a survey
227;226;Undirected;compression of smart meter big data: a survey
230;231;Undirected;full view scenario model of big data governance in community safety service
231;230;Undirected;full view scenario model of big data governance in community safety service
232;233;Undirected;analytical planning and implementation of big data technology working at enterprise level
232;234;Undirected;analytical planning and implementation of big data technology working at enterprise level
232;235;Undirected;analytical planning and implementation of big data technology working at enterprise level
233;232;Undirected;analytical planning and implementation of big data technology working at enterprise level
233;234;Undirected;analytical planning and implementation of big data technology working at enterprise level
233;235;Undirected;analytical planning and implementation of big data technology working at enterprise level
234;232;Undirected;analytical planning and implementation of big data technology working at enterprise level
234;233;Undirected;analytical planning and implementation of big data technology working at enterprise level
234;235;Undirected;analytical planning and implementation of big data technology working at enterprise level
235;232;Undirected;analytical planning and implementation of big data technology working at enterprise level
235;233;Undirected;analytical planning and implementation of big data technology working at enterprise level
235;234;Undirected;analytical planning and implementation of big data technology working at enterprise level
237;238;Undirected;a study of handling missing data methods for big data
238;237;Undirected;a study of handling missing data methods for big data
239;240;Undirected;big data hysteria, cognizance and scope
239;241;Undirected;big data hysteria, cognizance and scope
240;239;Undirected;big data hysteria, cognizance and scope
240;241;Undirected;big data hysteria, cognizance and scope
241;239;Undirected;big data hysteria, cognizance and scope
241;240;Undirected;big data hysteria, cognizance and scope
242;243;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
242;244;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
242;245;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
243;242;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
243;244;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
243;245;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
244;242;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
244;243;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
244;245;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
244;322;Undirected;big data and learning analytics: a big potential to improve e-learning
244;323;Undirected;big data and learning analytics: a big potential to improve e-learning
244;324;Undirected;big data and learning analytics: a big potential to improve e-learning
245;242;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
245;243;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
245;244;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
246;247;Undirected;multi-source heterogeneous data fusion
246;248;Undirected;multi-source heterogeneous data fusion
246;249;Undirected;multi-source heterogeneous data fusion
247;246;Undirected;multi-source heterogeneous data fusion
247;248;Undirected;multi-source heterogeneous data fusion
247;249;Undirected;multi-source heterogeneous data fusion
248;246;Undirected;multi-source heterogeneous data fusion
248;247;Undirected;multi-source heterogeneous data fusion
248;249;Undirected;multi-source heterogeneous data fusion
249;246;Undirected;multi-source heterogeneous data fusion
249;247;Undirected;multi-source heterogeneous data fusion
249;248;Undirected;multi-source heterogeneous data fusion
251;252;Undirected;on the usability of big (social) data
251;253;Undirected;on the usability of big (social) data
251;254;Undirected;on the usability of big (social) data
252;251;Undirected;on the usability of big (social) data
252;253;Undirected;on the usability of big (social) data
252;254;Undirected;on the usability of big (social) data
253;251;Undirected;on the usability of big (social) data
253;252;Undirected;on the usability of big (social) data
253;254;Undirected;on the usability of big (social) data
254;251;Undirected;on the usability of big (social) data
254;252;Undirected;on the usability of big (social) data
254;253;Undirected;on the usability of big (social) data
255;256;Undirected;the wisdom city based on the big data technology
256;255;Undirected;the wisdom city based on the big data technology
257;258;Undirected;big data retrieval: taxonomy, techniques and feature analysis
257;259;Undirected;big data retrieval: taxonomy, techniques and feature analysis
257;260;Undirected;big data retrieval: taxonomy, techniques and feature analysis
258;257;Undirected;big data retrieval: taxonomy, techniques and feature analysis
258;259;Undirected;big data retrieval: taxonomy, techniques and feature analysis
258;260;Undirected;big data retrieval: taxonomy, techniques and feature analysis
259;257;Undirected;big data retrieval: taxonomy, techniques and feature analysis
259;258;Undirected;big data retrieval: taxonomy, techniques and feature analysis
259;260;Undirected;big data retrieval: taxonomy, techniques and feature analysis
260;257;Undirected;big data retrieval: taxonomy, techniques and feature analysis
260;258;Undirected;big data retrieval: taxonomy, techniques and feature analysis
260;259;Undirected;big data retrieval: taxonomy, techniques and feature analysis
261;262;Undirected;an extension of the technology acceptance model in the big data analytics system implementation environment
261;263;Undirected;an extension of the technology acceptance model in the big data analytics system implementation environment
262;261;Undirected;an extension of the technology acceptance model in the big data analytics system implementation environment
262;263;Undirected;an extension of the technology acceptance model in the big data analytics system implementation environment
263;261;Undirected;an extension of the technology acceptance model in the big data analytics system implementation environment
263;262;Undirected;an extension of the technology acceptance model in the big data analytics system implementation environment
264;265;Undirected;a survey of big data use in large and medium ecuadorian companies
265;264;Undirected;a survey of big data use in large and medium ecuadorian companies
266;267;Undirected;role of big data in decision making
266;268;Undirected;role of big data in decision making
267;266;Undirected;role of big data in decision making
267;268;Undirected;role of big data in decision making
268;266;Undirected;role of big data in decision making
268;267;Undirected;role of big data in decision making
270;271;Undirected;big data application research in the private enterprises improves efficiency
271;270;Undirected;big data application research in the private enterprises improves efficiency
272;273;Undirected;an analysis of data mining and application in the era of big data
273;272;Undirected;an analysis of data mining and application in the era of big data
274;275;Undirected;the analysis of agricultural products consumers' purchase behavior under the background of big data
275;274;Undirected;the analysis of agricultural products consumers' purchase behavior under the background of big data
276;277;Undirected;rise of big data - issues and challenges
276;278;Undirected;rise of big data - issues and challenges
277;276;Undirected;rise of big data - issues and challenges
277;278;Undirected;rise of big data - issues and challenges
278;276;Undirected;rise of big data - issues and challenges
278;277;Undirected;rise of big data - issues and challenges
280;281;Undirected;design and implementation of massive information management system based on big data
281;280;Undirected;design and implementation of massive information management system based on big data
282;283;Undirected;analytical techniques for decision making on information security for big data breaches
283;282;Undirected;analytical techniques for decision making on information security for big data breaches
285;286;Undirected;fine-grained big data security method based on zero trust model
285;287;Undirected;fine-grained big data security method based on zero trust model
286;285;Undirected;fine-grained big data security method based on zero trust model
286;287;Undirected;fine-grained big data security method based on zero trust model
287;285;Undirected;fine-grained big data security method based on zero trust model
287;286;Undirected;fine-grained big data security method based on zero trust model
288;40;Undirected;the practice teaching system of big data talent training in universities
289;290;Undirected;modeling smallclient indexing framework for big data analytics
289;291;Undirected;modeling smallclient indexing framework for big data analytics
290;289;Undirected;modeling smallclient indexing framework for big data analytics
290;291;Undirected;modeling smallclient indexing framework for big data analytics
291;289;Undirected;modeling smallclient indexing framework for big data analytics
291;290;Undirected;modeling smallclient indexing framework for big data analytics
291;553;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
291;554;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
291;555;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
291;556;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
291;557;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
291;558;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
291;559;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
293;294;Undirected;big data technologies: a survey
293;295;Undirected;big data technologies: a survey
293;296;Undirected;big data technologies: a survey
294;293;Undirected;big data technologies: a survey
294;295;Undirected;big data technologies: a survey
294;296;Undirected;big data technologies: a survey
295;293;Undirected;big data technologies: a survey
295;294;Undirected;big data technologies: a survey
295;296;Undirected;big data technologies: a survey
296;293;Undirected;big data technologies: a survey
296;294;Undirected;big data technologies: a survey
296;295;Undirected;big data technologies: a survey
299;300;Undirected;toward big data analysis to improve enterprise information security
299;301;Undirected;toward big data analysis to improve enterprise information security
300;299;Undirected;toward big data analysis to improve enterprise information security
300;301;Undirected;toward big data analysis to improve enterprise information security
301;299;Undirected;toward big data analysis to improve enterprise information security
301;300;Undirected;toward big data analysis to improve enterprise information security
303;304;Undirected;big data in psychology: a framework for research advancement
304;303;Undirected;big data in psychology: a framework for research advancement
305;306;Undirected;research on reliability evaluation of big data system
306;305;Undirected;research on reliability evaluation of big data system
307;308;Undirected;designing an organizational readiness framework for big data adoption
307;309;Undirected;designing an organizational readiness framework for big data adoption
307;310;Undirected;designing an organizational readiness framework for big data adoption
307;311;Undirected;designing an organizational readiness framework for big data adoption
307;312;Undirected;designing an organizational readiness framework for big data adoption
308;307;Undirected;designing an organizational readiness framework for big data adoption
308;309;Undirected;designing an organizational readiness framework for big data adoption
308;310;Undirected;designing an organizational readiness framework for big data adoption
308;311;Undirected;designing an organizational readiness framework for big data adoption
308;312;Undirected;designing an organizational readiness framework for big data adoption
309;307;Undirected;designing an organizational readiness framework for big data adoption
309;308;Undirected;designing an organizational readiness framework for big data adoption
309;310;Undirected;designing an organizational readiness framework for big data adoption
309;311;Undirected;designing an organizational readiness framework for big data adoption
309;312;Undirected;designing an organizational readiness framework for big data adoption
310;307;Undirected;designing an organizational readiness framework for big data adoption
310;308;Undirected;designing an organizational readiness framework for big data adoption
310;309;Undirected;designing an organizational readiness framework for big data adoption
310;311;Undirected;designing an organizational readiness framework for big data adoption
310;312;Undirected;designing an organizational readiness framework for big data adoption
311;307;Undirected;designing an organizational readiness framework for big data adoption
311;308;Undirected;designing an organizational readiness framework for big data adoption
311;309;Undirected;designing an organizational readiness framework for big data adoption
311;310;Undirected;designing an organizational readiness framework for big data adoption
311;312;Undirected;designing an organizational readiness framework for big data adoption
312;307;Undirected;designing an organizational readiness framework for big data adoption
312;308;Undirected;designing an organizational readiness framework for big data adoption
312;309;Undirected;designing an organizational readiness framework for big data adoption
312;310;Undirected;designing an organizational readiness framework for big data adoption
312;311;Undirected;designing an organizational readiness framework for big data adoption
313;104;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
313;108;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
313;314;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
313;315;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
313;26;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
314;313;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
314;104;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
314;108;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
314;315;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
314;26;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
315;313;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
315;104;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
315;108;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
315;314;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
315;26;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
315;104;Undirected;scalable vertical mining for big data analytics of frequent itemsets
315;517;Undirected;scalable vertical mining for big data analytics of frequent itemsets
315;518;Undirected;scalable vertical mining for big data analytics of frequent itemsets
317;318;Undirected;biomedical informatics from big data perspective: expectations and challenges
318;317;Undirected;biomedical informatics from big data perspective: expectations and challenges
319;320;Undirected;big data analytics in operations management
319;321;Undirected;big data analytics in operations management
320;319;Undirected;big data analytics in operations management
320;321;Undirected;big data analytics in operations management
321;319;Undirected;big data analytics in operations management
321;320;Undirected;big data analytics in operations management
322;323;Undirected;big data and learning analytics: a big potential to improve e-learning
322;324;Undirected;big data and learning analytics: a big potential to improve e-learning
322;244;Undirected;big data and learning analytics: a big potential to improve e-learning
323;322;Undirected;big data and learning analytics: a big potential to improve e-learning
323;324;Undirected;big data and learning analytics: a big potential to improve e-learning
323;244;Undirected;big data and learning analytics: a big potential to improve e-learning
324;322;Undirected;big data and learning analytics: a big potential to improve e-learning
324;323;Undirected;big data and learning analytics: a big potential to improve e-learning
324;244;Undirected;big data and learning analytics: a big potential to improve e-learning
325;326;Undirected;the challenges of big data governance in healthcare
325;327;Undirected;the challenges of big data governance in healthcare
325;328;Undirected;the challenges of big data governance in healthcare
325;329;Undirected;the challenges of big data governance in healthcare
326;325;Undirected;the challenges of big data governance in healthcare
326;327;Undirected;the challenges of big data governance in healthcare
326;328;Undirected;the challenges of big data governance in healthcare
326;329;Undirected;the challenges of big data governance in healthcare
327;325;Undirected;the challenges of big data governance in healthcare
327;326;Undirected;the challenges of big data governance in healthcare
327;328;Undirected;the challenges of big data governance in healthcare
327;329;Undirected;the challenges of big data governance in healthcare
328;325;Undirected;the challenges of big data governance in healthcare
328;326;Undirected;the challenges of big data governance in healthcare
328;327;Undirected;the challenges of big data governance in healthcare
328;329;Undirected;the challenges of big data governance in healthcare
329;325;Undirected;the challenges of big data governance in healthcare
329;326;Undirected;the challenges of big data governance in healthcare
329;327;Undirected;the challenges of big data governance in healthcare
329;328;Undirected;the challenges of big data governance in healthcare
330;331;Undirected;strategic positioning in big data utilization: towards a conceptual framework
331;330;Undirected;strategic positioning in big data utilization: towards a conceptual framework
333;334;Undirected;correlation analysis method for ocean monitoring big data in a cloud environment
333;335;Undirected;correlation analysis method for ocean monitoring big data in a cloud environment
334;333;Undirected;correlation analysis method for ocean monitoring big data in a cloud environment
334;335;Undirected;correlation analysis method for ocean monitoring big data in a cloud environment
335;333;Undirected;correlation analysis method for ocean monitoring big data in a cloud environment
335;334;Undirected;correlation analysis method for ocean monitoring big data in a cloud environment
337;338;Undirected;role of big data in make in india
337;339;Undirected;role of big data in make in india
338;337;Undirected;role of big data in make in india
338;339;Undirected;role of big data in make in india
339;337;Undirected;role of big data in make in india
339;338;Undirected;role of big data in make in india
340;341;Undirected;privacy preserving techniques for big data: a survey
341;340;Undirected;privacy preserving techniques for big data: a survey
342;343;Undirected;big data implementation for small and medium enterprises
342;344;Undirected;big data implementation for small and medium enterprises
343;342;Undirected;big data implementation for small and medium enterprises
343;344;Undirected;big data implementation for small and medium enterprises
344;342;Undirected;big data implementation for small and medium enterprises
344;343;Undirected;big data implementation for small and medium enterprises
346;347;Undirected;data-driven smart manufacturing
346;348;Undirected;data-driven smart manufacturing
346;349;Undirected;data-driven smart manufacturing
347;346;Undirected;data-driven smart manufacturing
347;348;Undirected;data-driven smart manufacturing
347;349;Undirected;data-driven smart manufacturing
348;346;Undirected;data-driven smart manufacturing
348;347;Undirected;data-driven smart manufacturing
348;349;Undirected;data-driven smart manufacturing
349;346;Undirected;data-driven smart manufacturing
349;347;Undirected;data-driven smart manufacturing
349;348;Undirected;data-driven smart manufacturing
351;352;Undirected;design and application of big data platform architecture for typical scenarios of power system
351;353;Undirected;design and application of big data platform architecture for typical scenarios of power system
351;354;Undirected;design and application of big data platform architecture for typical scenarios of power system
351;355;Undirected;design and application of big data platform architecture for typical scenarios of power system
351;356;Undirected;design and application of big data platform architecture for typical scenarios of power system
352;351;Undirected;design and application of big data platform architecture for typical scenarios of power system
352;353;Undirected;design and application of big data platform architecture for typical scenarios of power system
352;354;Undirected;design and application of big data platform architecture for typical scenarios of power system
352;355;Undirected;design and application of big data platform architecture for typical scenarios of power system
352;356;Undirected;design and application of big data platform architecture for typical scenarios of power system
353;351;Undirected;design and application of big data platform architecture for typical scenarios of power system
353;352;Undirected;design and application of big data platform architecture for typical scenarios of power system
353;354;Undirected;design and application of big data platform architecture for typical scenarios of power system
353;355;Undirected;design and application of big data platform architecture for typical scenarios of power system
353;356;Undirected;design and application of big data platform architecture for typical scenarios of power system
354;351;Undirected;design and application of big data platform architecture for typical scenarios of power system
354;352;Undirected;design and application of big data platform architecture for typical scenarios of power system
354;353;Undirected;design and application of big data platform architecture for typical scenarios of power system
354;355;Undirected;design and application of big data platform architecture for typical scenarios of power system
354;356;Undirected;design and application of big data platform architecture for typical scenarios of power system
355;351;Undirected;design and application of big data platform architecture for typical scenarios of power system
355;352;Undirected;design and application of big data platform architecture for typical scenarios of power system
355;353;Undirected;design and application of big data platform architecture for typical scenarios of power system
355;354;Undirected;design and application of big data platform architecture for typical scenarios of power system
355;356;Undirected;design and application of big data platform architecture for typical scenarios of power system
356;351;Undirected;design and application of big data platform architecture for typical scenarios of power system
356;352;Undirected;design and application of big data platform architecture for typical scenarios of power system
356;353;Undirected;design and application of big data platform architecture for typical scenarios of power system
356;354;Undirected;design and application of big data platform architecture for typical scenarios of power system
356;355;Undirected;design and application of big data platform architecture for typical scenarios of power system
357;358;Undirected;the advances and challenges of deep learning application in biological big data processing
357;359;Undirected;the advances and challenges of deep learning application in biological big data processing
357;360;Undirected;the advances and challenges of deep learning application in biological big data processing
357;361;Undirected;the advances and challenges of deep learning application in biological big data processing
357;362;Undirected;the advances and challenges of deep learning application in biological big data processing
358;357;Undirected;the advances and challenges of deep learning application in biological big data processing
358;359;Undirected;the advances and challenges of deep learning application in biological big data processing
358;360;Undirected;the advances and challenges of deep learning application in biological big data processing
358;361;Undirected;the advances and challenges of deep learning application in biological big data processing
358;362;Undirected;the advances and challenges of deep learning application in biological big data processing
359;357;Undirected;the advances and challenges of deep learning application in biological big data processing
359;358;Undirected;the advances and challenges of deep learning application in biological big data processing
359;360;Undirected;the advances and challenges of deep learning application in biological big data processing
359;361;Undirected;the advances and challenges of deep learning application in biological big data processing
359;362;Undirected;the advances and challenges of deep learning application in biological big data processing
360;357;Undirected;the advances and challenges of deep learning application in biological big data processing
360;358;Undirected;the advances and challenges of deep learning application in biological big data processing
360;359;Undirected;the advances and challenges of deep learning application in biological big data processing
360;361;Undirected;the advances and challenges of deep learning application in biological big data processing
360;362;Undirected;the advances and challenges of deep learning application in biological big data processing
361;357;Undirected;the advances and challenges of deep learning application in biological big data processing
361;358;Undirected;the advances and challenges of deep learning application in biological big data processing
361;359;Undirected;the advances and challenges of deep learning application in biological big data processing
361;360;Undirected;the advances and challenges of deep learning application in biological big data processing
361;362;Undirected;the advances and challenges of deep learning application in biological big data processing
362;357;Undirected;the advances and challenges of deep learning application in biological big data processing
362;358;Undirected;the advances and challenges of deep learning application in biological big data processing
362;359;Undirected;the advances and challenges of deep learning application in biological big data processing
362;360;Undirected;the advances and challenges of deep learning application in biological big data processing
362;361;Undirected;the advances and challenges of deep learning application in biological big data processing
363;364;Undirected;considerations of the paradigms of urban design teaching application about big data
363;365;Undirected;considerations of the paradigms of urban design teaching application about big data
363;366;Undirected;considerations of the paradigms of urban design teaching application about big data
364;363;Undirected;considerations of the paradigms of urban design teaching application about big data
364;365;Undirected;considerations of the paradigms of urban design teaching application about big data
364;366;Undirected;considerations of the paradigms of urban design teaching application about big data
365;363;Undirected;considerations of the paradigms of urban design teaching application about big data
365;364;Undirected;considerations of the paradigms of urban design teaching application about big data
365;366;Undirected;considerations of the paradigms of urban design teaching application about big data
366;363;Undirected;considerations of the paradigms of urban design teaching application about big data
366;364;Undirected;considerations of the paradigms of urban design teaching application about big data
366;365;Undirected;considerations of the paradigms of urban design teaching application about big data
369;370;Undirected;a study on big data cluster in smart factory using raspberry-pi
370;369;Undirected;a study on big data cluster in smart factory using raspberry-pi
373;374;Undirected;integration of cloud computing and big data technology forsmart generation
374;373;Undirected;integration of cloud computing and big data technology forsmart generation
375;376;Undirected;big data processing in russian transport industry
375;377;Undirected;big data processing in russian transport industry
375;378;Undirected;big data processing in russian transport industry
376;375;Undirected;big data processing in russian transport industry
376;377;Undirected;big data processing in russian transport industry
376;378;Undirected;big data processing in russian transport industry
377;375;Undirected;big data processing in russian transport industry
377;376;Undirected;big data processing in russian transport industry
377;378;Undirected;big data processing in russian transport industry
378;375;Undirected;big data processing in russian transport industry
378;376;Undirected;big data processing in russian transport industry
378;377;Undirected;big data processing in russian transport industry
379;380;Undirected;big data analytics in healthcare
380;379;Undirected;big data analytics in healthcare
383;384;Undirected;research on the technology of data cleaning in big data
383;385;Undirected;research on the technology of data cleaning in big data
384;383;Undirected;research on the technology of data cleaning in big data
384;385;Undirected;research on the technology of data cleaning in big data
385;383;Undirected;research on the technology of data cleaning in big data
385;384;Undirected;research on the technology of data cleaning in big data
387;388;Undirected;bridging the academic-practice gap through big data research
387;389;Undirected;bridging the academic-practice gap through big data research
388;387;Undirected;bridging the academic-practice gap through big data research
388;389;Undirected;bridging the academic-practice gap through big data research
389;387;Undirected;bridging the academic-practice gap through big data research
389;388;Undirected;bridging the academic-practice gap through big data research
390;391;Undirected;real-time processing of big data streams: lifecycle, tools, tasks, and challenges<bold> </bold>
391;390;Undirected;real-time processing of big data streams: lifecycle, tools, tasks, and challenges<bold> </bold>
393;394;Undirected;big data and health economics: opportunities, challenges and risks
394;393;Undirected;big data and health economics: opportunities, challenges and risks
395;396;Undirected;an exploratory study to examine big data application on services and scm
396;395;Undirected;an exploratory study to examine big data application on services and scm
397;57;Undirected;an integrated big data analytics-enabled transformation model: application to health care
397;58;Undirected;an integrated big data analytics-enabled transformation model: application to health care
397;398;Undirected;an integrated big data analytics-enabled transformation model: application to health care
398;57;Undirected;an integrated big data analytics-enabled transformation model: application to health care
398;58;Undirected;an integrated big data analytics-enabled transformation model: application to health care
398;397;Undirected;an integrated big data analytics-enabled transformation model: application to health care
399;400;Undirected;construction and management of computer professional education laboratory in the context of big data
399;401;Undirected;construction and management of computer professional education laboratory in the context of big data
399;402;Undirected;construction and management of computer professional education laboratory in the context of big data
399;403;Undirected;construction and management of computer professional education laboratory in the context of big data
399;404;Undirected;construction and management of computer professional education laboratory in the context of big data
400;399;Undirected;construction and management of computer professional education laboratory in the context of big data
400;401;Undirected;construction and management of computer professional education laboratory in the context of big data
400;402;Undirected;construction and management of computer professional education laboratory in the context of big data
400;403;Undirected;construction and management of computer professional education laboratory in the context of big data
400;404;Undirected;construction and management of computer professional education laboratory in the context of big data
401;399;Undirected;construction and management of computer professional education laboratory in the context of big data
401;400;Undirected;construction and management of computer professional education laboratory in the context of big data
401;402;Undirected;construction and management of computer professional education laboratory in the context of big data
401;403;Undirected;construction and management of computer professional education laboratory in the context of big data
401;404;Undirected;construction and management of computer professional education laboratory in the context of big data
402;399;Undirected;construction and management of computer professional education laboratory in the context of big data
402;400;Undirected;construction and management of computer professional education laboratory in the context of big data
402;401;Undirected;construction and management of computer professional education laboratory in the context of big data
402;403;Undirected;construction and management of computer professional education laboratory in the context of big data
402;404;Undirected;construction and management of computer professional education laboratory in the context of big data
403;399;Undirected;construction and management of computer professional education laboratory in the context of big data
403;400;Undirected;construction and management of computer professional education laboratory in the context of big data
403;401;Undirected;construction and management of computer professional education laboratory in the context of big data
403;402;Undirected;construction and management of computer professional education laboratory in the context of big data
403;404;Undirected;construction and management of computer professional education laboratory in the context of big data
404;399;Undirected;construction and management of computer professional education laboratory in the context of big data
404;400;Undirected;construction and management of computer professional education laboratory in the context of big data
404;401;Undirected;construction and management of computer professional education laboratory in the context of big data
404;402;Undirected;construction and management of computer professional education laboratory in the context of big data
404;403;Undirected;construction and management of computer professional education laboratory in the context of big data
406;407;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
406;408;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
406;409;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
406;410;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
406;411;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
406;412;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
406;413;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
407;406;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
407;408;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
407;409;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
407;410;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
407;411;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
407;412;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
407;413;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
408;406;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
408;407;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
408;409;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
408;410;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
408;411;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
408;412;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
408;413;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
409;406;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
409;407;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
409;408;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
409;410;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
409;411;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
409;412;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
409;413;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
410;406;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
410;407;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
410;408;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
410;409;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
410;411;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
410;412;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
410;413;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
411;406;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
411;407;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
411;408;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
411;409;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
411;410;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
411;412;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
411;413;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
412;406;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
412;407;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
412;408;Undirected;time performance analysis of multi-cpu and multi-gpu in big data clustering computation
