Source;Target;Type;Label
68;67;Directed;Guest Editorial: Scholarly Big Data
70;69;Directed;Big Data in Asian Central Banks
71;69;Directed;Big Data in Asian Central Banks
71;70;Directed;Big Data in Asian Central Banks
71;72;Directed;Big Data in Asian Central Banks
72;69;Directed;Big Data in Asian Central Banks
72;70;Directed;Big Data in Asian Central Banks
74;73;Directed;A novel framework for bringing smart big data to proactive decision making in healthcare
75;73;Directed;A novel framework for bringing smart big data to proactive decision making in healthcare
75;74;Directed;A novel framework for bringing smart big data to proactive decision making in healthcare
75;76;Directed;A novel framework for bringing smart big data to proactive decision making in healthcare
76;73;Directed;A novel framework for bringing smart big data to proactive decision making in healthcare
76;74;Directed;A novel framework for bringing smart big data to proactive decision making in healthcare
79;78;Directed;Big data management capabilities in the hospitality sector: Service innovation and customer generated online quality ratings
80;78;Directed;Big data management capabilities in the hospitality sector: Service innovation and customer generated online quality ratings
80;79;Directed;Big data management capabilities in the hospitality sector: Service innovation and customer generated online quality ratings
80;81;Directed;Big data management capabilities in the hospitality sector: Service innovation and customer generated online quality ratings
81;78;Directed;Big data management capabilities in the hospitality sector: Service innovation and customer generated online quality ratings
81;79;Directed;Big data management capabilities in the hospitality sector: Service innovation and customer generated online quality ratings
82;162;Directed;Distributed Big Data Computing for Supporting Predictive Analytics of Service Requests
82;163;Directed;Distributed Big Data Computing for Supporting Predictive Analytics of Service Requests
82;0;Directed;Distributed Big Data Computing for Supporting Predictive Analytics of Service Requests
82;0;Directed;Open Data Lake to Support Machine Learning on Arctic Big Data
82;0;Directed;A Bayesian Framework for Supporting Predictive Analytics over Big Transportation Data
83;82;Directed;Conceptual Modeling and Smart Computing for Big Transportation Data
83;84;Directed;Conceptual Modeling and Smart Computing for Big Transportation Data
84;82;Directed;Conceptual Modeling and Smart Computing for Big Transportation Data
84;83;Directed;Conceptual Modeling and Smart Computing for Big Transportation Data
86;87;Directed;NeoMycelia: A software reference architecturefor big data systems
88;89;Directed;Big data platforms: in the lens of selection and evaluation approach
91;90;Directed;DaLiF: a data lifecycle framework for data-driven governments
91;92;Directed;DaLiF: a data lifecycle framework for data-driven governments
92;90;Directed;DaLiF: a data lifecycle framework for data-driven governments
96;93;Directed;Big data analytics opportunities for applications in process engineering
96;94;Directed;Big data analytics opportunities for applications in process engineering
96;95;Directed;Big data analytics opportunities for applications in process engineering
96;98;Directed;Big data analytics opportunities for applications in process engineering
97;93;Directed;Big data analytics opportunities for applications in process engineering
97;94;Directed;Big data analytics opportunities for applications in process engineering
97;95;Directed;Big data analytics opportunities for applications in process engineering
97;96;Directed;Big data analytics opportunities for applications in process engineering
97;98;Directed;Big data analytics opportunities for applications in process engineering
100;99;Directed;Innovative approaches to the Sustainable Development Goals using Big Earth Data
100;102;Directed;Innovative approaches to the Sustainable Development Goals using Big Earth Data
102;101;Directed;Innovative approaches to the Sustainable Development Goals using Big Earth Data
104;103;Directed;Design and Implementation of Intelligent Operation and Maintenance System for Big Data Platform
104;105;Directed;Design and Implementation of Intelligent Operation and Maintenance System for Big Data Platform
105;103;Directed;Design and Implementation of Intelligent Operation and Maintenance System for Big Data Platform
107;106;Directed;An Intelligent Approach for Data Analysis and Decision Making in Big Data: A Case Study on E-commerce Industry
107;108;Directed;An Intelligent Approach for Data Analysis and Decision Making in Big Data: A Case Study on E-commerce Industry
108;106;Directed;An Intelligent Approach for Data Analysis and Decision Making in Big Data: A Case Study on E-commerce Industry
110;109;Directed;Big data intelligence for smart educational management systems
110;111;Directed;Big data intelligence for smart educational management systems
111;109;Directed;Big data intelligence for smart educational management systems
113;112;Directed;Incorporating big data within retail organizations: A case study approach
113;114;Directed;Incorporating big data within retail organizations: A case study approach
114;112;Directed;Incorporating big data within retail organizations: A case study approach
118;115;Directed;Personal big data pricing method based on differential privacy
118;116;Directed;Personal big data pricing method based on differential privacy
118;117;Directed;Personal big data pricing method based on differential privacy
118;122;Directed;Personal big data pricing method based on differential privacy
119;115;Directed;Personal big data pricing method based on differential privacy
119;116;Directed;Personal big data pricing method based on differential privacy
119;117;Directed;Personal big data pricing method based on differential privacy
119;118;Directed;Personal big data pricing method based on differential privacy
119;122;Directed;Personal big data pricing method based on differential privacy
120;115;Directed;Personal big data pricing method based on differential privacy
120;116;Directed;Personal big data pricing method based on differential privacy
120;117;Directed;Personal big data pricing method based on differential privacy
120;118;Directed;Personal big data pricing method based on differential privacy
120;122;Directed;Personal big data pricing method based on differential privacy
121;115;Directed;Personal big data pricing method based on differential privacy
121;116;Directed;Personal big data pricing method based on differential privacy
121;117;Directed;Personal big data pricing method based on differential privacy
121;118;Directed;Personal big data pricing method based on differential privacy
121;119;Directed;Personal big data pricing method based on differential privacy
121;120;Directed;Personal big data pricing method based on differential privacy
121;122;Directed;Personal big data pricing method based on differential privacy
124;125;Directed;When big data made the headlines: mining the text of big data coverage in the news media
128;126;Directed;An Efficient, Ensemble-Based Classification Framework for Big Medical Data
128;127;Directed;An Efficient, Ensemble-Based Classification Framework for Big Medical Data
128;130;Directed;An Efficient, Ensemble-Based Classification Framework for Big Medical Data
129;126;Directed;An Efficient, Ensemble-Based Classification Framework for Big Medical Data
129;127;Directed;An Efficient, Ensemble-Based Classification Framework for Big Medical Data
129;128;Directed;An Efficient, Ensemble-Based Classification Framework for Big Medical Data
129;130;Directed;An Efficient, Ensemble-Based Classification Framework for Big Medical Data
131;132;Directed;Promising Use of Automated Electronic Phenotyping Turning Big Data Into Big Value in Stroke Research
134;133;Directed;Creating value from Big Data: a knowledge assets-based view
134;135;Directed;Creating value from Big Data: a knowledge assets-based view
135;133;Directed;Creating value from Big Data: a knowledge assets-based view
137;136;Directed;Big Data Testing Framework for Recommendation Systems in e-Science and e-Commerce Domains
138;136;Directed;Big Data Testing Framework for Recommendation Systems in e-Science and e-Commerce Domains
138;137;Directed;Big Data Testing Framework for Recommendation Systems in e-Science and e-Commerce Domains
138;139;Directed;Big Data Testing Framework for Recommendation Systems in e-Science and e-Commerce Domains
139;136;Directed;Big Data Testing Framework for Recommendation Systems in e-Science and e-Commerce Domains
139;137;Directed;Big Data Testing Framework for Recommendation Systems in e-Science and e-Commerce Domains
140;142;Directed;Model-Based Big Data Analytics-as-a-Service: Take Big Data to the Next Level
140;143;Directed;Model-Based Big Data Analytics-as-a-Service: Take Big Data to the Next Level
141;142;Directed;Model-Based Big Data Analytics-as-a-Service: Take Big Data to the Next Level
141;143;Directed;Model-Based Big Data Analytics-as-a-Service: Take Big Data to the Next Level
143;142;Directed;Model-Based Big Data Analytics-as-a-Service: Take Big Data to the Next Level
144;140;Directed;Model-Based Big Data Analytics-as-a-Service: Take Big Data to the Next Level
144;141;Directed;Model-Based Big Data Analytics-as-a-Service: Take Big Data to the Next Level
144;142;Directed;Model-Based Big Data Analytics-as-a-Service: Take Big Data to the Next Level
144;143;Directed;Model-Based Big Data Analytics-as-a-Service: Take Big Data to the Next Level
144;21;Directed;Model-Based Big Data Analytics-as-a-Service: Take Big Data to the Next Level
146;145;Directed;A Review on Big Data: Privacy and Security Challenges
147;145;Directed;A Review on Big Data: Privacy and Security Challenges
147;146;Directed;A Review on Big Data: Privacy and Security Challenges
147;148;Directed;A Review on Big Data: Privacy and Security Challenges
148;145;Directed;A Review on Big Data: Privacy and Security Challenges
148;146;Directed;A Review on Big Data: Privacy and Security Challenges
150;149;Directed;Firm-level capabilities towards big data value creation
150;151;Directed;Firm-level capabilities towards big data value creation
151;149;Directed;Firm-level capabilities towards big data value creation
153;152;Directed;A big data framework for E-Government in Industry 4.0
154;152;Directed;A big data framework for E-Government in Industry 4.0
154;153;Directed;A big data framework for E-Government in Industry 4.0
154;155;Directed;A big data framework for E-Government in Industry 4.0
155;152;Directed;A big data framework for E-Government in Industry 4.0
155;153;Directed;A big data framework for E-Government in Industry 4.0
157;156;Directed;Investigating the Adoption of Big Data Management in Healthcare in Jordan
157;158;Directed;Investigating the Adoption of Big Data Management in Healthcare in Jordan
158;156;Directed;Investigating the Adoption of Big Data Management in Healthcare in Jordan
159;160;Directed;Displacement-Aware Service Endowment Scheme for Improving Intelligent Transportation Systems Data Exchange
162;0;Directed;Distributed Big Data Computing for Supporting Predictive Analytics of Service Requests
163;162;Directed;Distributed Big Data Computing for Supporting Predictive Analytics of Service Requests
163;0;Directed;Distributed Big Data Computing for Supporting Predictive Analytics of Service Requests
164;162;Directed;Distributed Big Data Computing for Supporting Predictive Analytics of Service Requests
164;163;Directed;Distributed Big Data Computing for Supporting Predictive Analytics of Service Requests
164;0;Directed;Distributed Big Data Computing for Supporting Predictive Analytics of Service Requests
165;162;Directed;Distributed Big Data Computing for Supporting Predictive Analytics of Service Requests
165;163;Directed;Distributed Big Data Computing for Supporting Predictive Analytics of Service Requests
165;0;Directed;Distributed Big Data Computing for Supporting Predictive Analytics of Service Requests
166;162;Directed;Distributed Big Data Computing for Supporting Predictive Analytics of Service Requests
166;163;Directed;Distributed Big Data Computing for Supporting Predictive Analytics of Service Requests
166;0;Directed;Distributed Big Data Computing for Supporting Predictive Analytics of Service Requests
167;168;Directed;The Current State of Big Data Research in Tourism: Results of a Systematic Literature Analysis
169;170;Directed;Modeling Big Data-centric Services using Knowledge Graphs
170;561;Directed;Towards big services: a synergy between service computing and parallel programming
170;562;Directed;Towards big services: a synergy between service computing and parallel programming
170;563;Directed;Towards big services: a synergy between service computing and parallel programming
171;172;Directed;Big data driven order-up-to level model: Application of machine learning
178;174;Directed;Exploring big data traits and data quality dimensions for big data analytics application using partial least squares structural equation modelling
178;175;Directed;Exploring big data traits and data quality dimensions for big data analytics application using partial least squares structural equation modelling
178;176;Directed;Exploring big data traits and data quality dimensions for big data analytics application using partial least squares structural equation modelling
178;177;Directed;Exploring big data traits and data quality dimensions for big data analytics application using partial least squares structural equation modelling
178;180;Directed;Exploring big data traits and data quality dimensions for big data analytics application using partial least squares structural equation modelling
179;174;Directed;Exploring big data traits and data quality dimensions for big data analytics application using partial least squares structural equation modelling
179;175;Directed;Exploring big data traits and data quality dimensions for big data analytics application using partial least squares structural equation modelling
179;176;Directed;Exploring big data traits and data quality dimensions for big data analytics application using partial least squares structural equation modelling
179;177;Directed;Exploring big data traits and data quality dimensions for big data analytics application using partial least squares structural equation modelling
179;178;Directed;Exploring big data traits and data quality dimensions for big data analytics application using partial least squares structural equation modelling
179;180;Directed;Exploring big data traits and data quality dimensions for big data analytics application using partial least squares structural equation modelling
182;181;Directed;A Beyond the Dominant Paradigm Model for Examining Adoption of Big Data Analytics
183;181;Directed;A Beyond the Dominant Paradigm Model for Examining Adoption of Big Data Analytics
183;182;Directed;A Beyond the Dominant Paradigm Model for Examining Adoption of Big Data Analytics
183;184;Directed;A Beyond the Dominant Paradigm Model for Examining Adoption of Big Data Analytics
184;181;Directed;A Beyond the Dominant Paradigm Model for Examining Adoption of Big Data Analytics
184;182;Directed;A Beyond the Dominant Paradigm Model for Examining Adoption of Big Data Analytics
185;186;Directed;Financial Innovation System of Commercial Banks Based on Big Data Technology
188;187;Directed;Traditional marketing analytics, big data analytics and big data system quality and the success of new product development
188;189;Directed;Traditional marketing analytics, big data analytics and big data system quality and the success of new product development
188;187;Directed;Organizational performance and capabilities to analyze big data: do the ambidexterity and business value of big data analytics matter?
188;459;Directed;Organizational performance and capabilities to analyze big data: do the ambidexterity and business value of big data analytics matter?
189;187;Directed;Traditional marketing analytics, big data analytics and big data system quality and the success of new product development
190;191;Directed;Big Data Optimization Using Hive
194;192;Directed;Key Challenges in Big Data Startups: An Exploratory Study in Iran
194;193;Directed;Key Challenges in Big Data Startups: An Exploratory Study in Iran
194;196;Directed;Key Challenges in Big Data Startups: An Exploratory Study in Iran
195;192;Directed;Key Challenges in Big Data Startups: An Exploratory Study in Iran
195;193;Directed;Key Challenges in Big Data Startups: An Exploratory Study in Iran
195;194;Directed;Key Challenges in Big Data Startups: An Exploratory Study in Iran
195;196;Directed;Key Challenges in Big Data Startups: An Exploratory Study in Iran
198;197;Directed;How Does the External Integration and Internal Sharing of Big Data Influence Organizational Innovation? The Roles of Strategic Learning and Market Responsiveness
199;197;Directed;How Does the External Integration and Internal Sharing of Big Data Influence Organizational Innovation? The Roles of Strategic Learning and Market Responsiveness
199;198;Directed;How Does the External Integration and Internal Sharing of Big Data Influence Organizational Innovation? The Roles of Strategic Learning and Market Responsiveness
199;200;Directed;How Does the External Integration and Internal Sharing of Big Data Influence Organizational Innovation? The Roles of Strategic Learning and Market Responsiveness
200;197;Directed;How Does the External Integration and Internal Sharing of Big Data Influence Organizational Innovation? The Roles of Strategic Learning and Market Responsiveness
200;198;Directed;How Does the External Integration and Internal Sharing of Big Data Influence Organizational Innovation? The Roles of Strategic Learning and Market Responsiveness
202;201;Directed;Big Data in Property Management
202;203;Directed;Big Data in Property Management
203;201;Directed;Big Data in Property Management
205;204;Directed;Research on the Application of Big Data in the Petroleum Industry
205;206;Directed;Research on the Application of Big Data in the Petroleum Industry
206;204;Directed;Research on the Application of Big Data in the Petroleum Industry
208;207;Directed;A Recovery Algorithm of Power Quality Big Data Based on Improved Differential Kriging
208;209;Directed;A Recovery Algorithm of Power Quality Big Data Based on Improved Differential Kriging
209;207;Directed;A Recovery Algorithm of Power Quality Big Data Based on Improved Differential Kriging
210;0;Directed;Open Data Lake to Support Machine Learning on Arctic Big Data
214;211;Directed;From Big Data to Smart Data-centric Software Architectures for City Analytics: the case of the PELL Smart City Platform
214;212;Directed;From Big Data to Smart Data-centric Software Architectures for City Analytics: the case of the PELL Smart City Platform
214;213;Directed;From Big Data to Smart Data-centric Software Architectures for City Analytics: the case of the PELL Smart City Platform
214;216;Directed;From Big Data to Smart Data-centric Software Architectures for City Analytics: the case of the PELL Smart City Platform
215;211;Directed;From Big Data to Smart Data-centric Software Architectures for City Analytics: the case of the PELL Smart City Platform
215;212;Directed;From Big Data to Smart Data-centric Software Architectures for City Analytics: the case of the PELL Smart City Platform
215;213;Directed;From Big Data to Smart Data-centric Software Architectures for City Analytics: the case of the PELL Smart City Platform
215;214;Directed;From Big Data to Smart Data-centric Software Architectures for City Analytics: the case of the PELL Smart City Platform
215;216;Directed;From Big Data to Smart Data-centric Software Architectures for City Analytics: the case of the PELL Smart City Platform
220;217;Directed;Big data application in fisheries with special reference to inland fisheries sector in India
220;218;Directed;Big data application in fisheries with special reference to inland fisheries sector in India
220;219;Directed;Big data application in fisheries with special reference to inland fisheries sector in India
220;222;Directed;Big data application in fisheries with special reference to inland fisheries sector in India
221;217;Directed;Big data application in fisheries with special reference to inland fisheries sector in India
221;218;Directed;Big data application in fisheries with special reference to inland fisheries sector in India
221;219;Directed;Big data application in fisheries with special reference to inland fisheries sector in India
221;220;Directed;Big data application in fisheries with special reference to inland fisheries sector in India
221;222;Directed;Big data application in fisheries with special reference to inland fisheries sector in India
223;224;Directed;InfoMINDS: An Interdisciplinary Framework for Leveraging Data Science upon Big Data in Surface Mining Industry
226;225;Directed;Modelling and analysis of big data platform group adoption behaviour based on social network analysis
226;227;Directed;Modelling and analysis of big data platform group adoption behaviour based on social network analysis
227;225;Directed;Modelling and analysis of big data platform group adoption behaviour based on social network analysis
229;228;Directed;Analysis of big data job requirements based on K-means text clustering in China
229;230;Directed;Analysis of big data job requirements based on K-means text clustering in China
230;228;Directed;Analysis of big data job requirements based on K-means text clustering in China
235;232;Directed;The rise of big data in disease ecology
235;233;Directed;The rise of big data in disease ecology
235;234;Directed;The rise of big data in disease ecology
235;239;Directed;The rise of big data in disease ecology
236;232;Directed;The rise of big data in disease ecology
236;233;Directed;The rise of big data in disease ecology
236;234;Directed;The rise of big data in disease ecology
236;235;Directed;The rise of big data in disease ecology
236;239;Directed;The rise of big data in disease ecology
237;232;Directed;The rise of big data in disease ecology
237;233;Directed;The rise of big data in disease ecology
237;234;Directed;The rise of big data in disease ecology
237;235;Directed;The rise of big data in disease ecology
237;239;Directed;The rise of big data in disease ecology
238;232;Directed;The rise of big data in disease ecology
238;233;Directed;The rise of big data in disease ecology
238;234;Directed;The rise of big data in disease ecology
238;235;Directed;The rise of big data in disease ecology
238;236;Directed;The rise of big data in disease ecology
238;237;Directed;The rise of big data in disease ecology
238;239;Directed;The rise of big data in disease ecology
243;240;Directed;Research on the Reform of Physical Education in Colleges and Universities under the Background of Big Data Era
243;241;Directed;Research on the Reform of Physical Education in Colleges and Universities under the Background of Big Data Era
243;242;Directed;Research on the Reform of Physical Education in Colleges and Universities under the Background of Big Data Era
243;245;Directed;Research on the Reform of Physical Education in Colleges and Universities under the Background of Big Data Era
244;240;Directed;Research on the Reform of Physical Education in Colleges and Universities under the Background of Big Data Era
244;241;Directed;Research on the Reform of Physical Education in Colleges and Universities under the Background of Big Data Era
244;242;Directed;Research on the Reform of Physical Education in Colleges and Universities under the Background of Big Data Era
244;243;Directed;Research on the Reform of Physical Education in Colleges and Universities under the Background of Big Data Era
244;245;Directed;Research on the Reform of Physical Education in Colleges and Universities under the Background of Big Data Era
246;248;Directed;Bipolar disorder hospitalizations - a big data approach
246;496;Directed;The use of big data in psychiatry - the role of pharmacy registries
248;246;Directed;Schizophrenia hospitalizations - a big data approach
248;247;Directed;Schizophrenia hospitalizations - a big data approach
248;246;Directed;Bipolar disorder hospitalizations - a big data approach
248;247;Directed;Bipolar disorder hospitalizations - a big data approach
248;246;Directed;The use of big data in psychiatry - the role of pharmacy registries
248;247;Directed;The use of big data in psychiatry - the role of pharmacy registries
248;496;Directed;The use of big data in psychiatry - the role of pharmacy registries
250;249;Directed;Optimal timing of big data application in a two-period decision model with new product sales
250;251;Directed;Optimal timing of big data application in a two-period decision model with new product sales
251;249;Directed;Optimal timing of big data application in a two-period decision model with new product sales
253;252;Directed;Big data analytics for clinical decision-making: Understanding health sector perceptions of policy and practice
254;252;Directed;Big data analytics for clinical decision-making: Understanding health sector perceptions of policy and practice
254;253;Directed;Big data analytics for clinical decision-making: Understanding health sector perceptions of policy and practice
254;255;Directed;Big data analytics for clinical decision-making: Understanding health sector perceptions of policy and practice
255;252;Directed;Big data analytics for clinical decision-making: Understanding health sector perceptions of policy and practice
255;253;Directed;Big data analytics for clinical decision-making: Understanding health sector perceptions of policy and practice
257;256;Directed;The Usage of Big Data and Data Analytics in the Study of Climate Change
258;256;Directed;The Usage of Big Data and Data Analytics in the Study of Climate Change
258;257;Directed;The Usage of Big Data and Data Analytics in the Study of Climate Change
258;259;Directed;The Usage of Big Data and Data Analytics in the Study of Climate Change
259;256;Directed;The Usage of Big Data and Data Analytics in the Study of Climate Change
259;257;Directed;The Usage of Big Data and Data Analytics in the Study of Climate Change
261;260;Directed;Design of big data integration platform based on hybrid hierarchy architecture
262;260;Directed;Design of big data integration platform based on hybrid hierarchy architecture
262;261;Directed;Design of big data integration platform based on hybrid hierarchy architecture
262;263;Directed;Design of big data integration platform based on hybrid hierarchy architecture
263;260;Directed;Design of big data integration platform based on hybrid hierarchy architecture
263;261;Directed;Design of big data integration platform based on hybrid hierarchy architecture
265;264;Directed;Cybersecurity in Big Data Era: From Securing Big Data to Data-Driven Security
265;266;Directed;Cybersecurity in Big Data Era: From Securing Big Data to Data-Driven Security
266;264;Directed;Cybersecurity in Big Data Era: From Securing Big Data to Data-Driven Security
268;267;Directed;Understanding Big Data Analytics Capability and Sustainable Supply Chains
268;269;Directed;Understanding Big Data Analytics Capability and Sustainable Supply Chains
269;267;Directed;Understanding Big Data Analytics Capability and Sustainable Supply Chains
270;271;Directed;An Investigative Testing of Structured and Unstructured Data Formats in Big Data Application Using Apache Spark
273;272;Directed;HRSE: a novel high-speed random sampling encryption scheme on big data
273;274;Directed;HRSE: a novel high-speed random sampling encryption scheme on big data
274;272;Directed;HRSE: a novel high-speed random sampling encryption scheme on big data
275;276;Directed;Exploring Big Data Analytics Adoption using Affordance Theory
281;278;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
281;279;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
281;280;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
281;285;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
282;278;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
282;279;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
282;280;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
282;281;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
282;285;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
283;278;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
283;279;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
283;280;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
283;281;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
283;285;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
284;278;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
284;279;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
284;280;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
284;281;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
284;282;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
284;283;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
284;285;Directed;The intersection of big data and epidemiology for epidemiologic research: The impact of the COVID-19 pandemic
288;286;Directed;A REVIEW OF MANAGING WATER RESOURCES IN MALAYSIA WITH BIG DATA APPROACHES
288;287;Directed;A REVIEW OF MANAGING WATER RESOURCES IN MALAYSIA WITH BIG DATA APPROACHES
288;290;Directed;A REVIEW OF MANAGING WATER RESOURCES IN MALAYSIA WITH BIG DATA APPROACHES
289;286;Directed;A REVIEW OF MANAGING WATER RESOURCES IN MALAYSIA WITH BIG DATA APPROACHES
289;287;Directed;A REVIEW OF MANAGING WATER RESOURCES IN MALAYSIA WITH BIG DATA APPROACHES
289;288;Directed;A REVIEW OF MANAGING WATER RESOURCES IN MALAYSIA WITH BIG DATA APPROACHES
289;290;Directed;A REVIEW OF MANAGING WATER RESOURCES IN MALAYSIA WITH BIG DATA APPROACHES
291;292;Directed;Rider Chaotic Biography Optimization-driven Deep Stacked Auto-encoder for Big Data Classification Using Spark Architecture: Rider Chaotic Biography Optimization
