Source;Target;Type;Label
221;220;Directed;Engineering Big Data to Small Businesses: Lessons Learned from A Case Study
221;223;Directed;Engineering Big Data to Small Businesses: Lessons Learned from A Case Study
222;218;Directed;Engineering Big Data to Small Businesses: Lessons Learned from A Case Study
222;219;Directed;Engineering Big Data to Small Businesses: Lessons Learned from A Case Study
222;220;Directed;Engineering Big Data to Small Businesses: Lessons Learned from A Case Study
222;221;Directed;Engineering Big Data to Small Businesses: Lessons Learned from A Case Study
222;223;Directed;Engineering Big Data to Small Businesses: Lessons Learned from A Case Study
225;224;Directed;Compression of smart meter big data: A survey
226;224;Directed;Compression of smart meter big data: A survey
226;225;Directed;Compression of smart meter big data: A survey
226;227;Directed;Compression of smart meter big data: A survey
227;224;Directed;Compression of smart meter big data: A survey
227;225;Directed;Compression of smart meter big data: A survey
230;231;Directed;Full View Scenario Model of Big Data Governance in Community Safety Service
233;232;Directed;Analytical Planning and Implementation of Big Data Technology Working at Enterprise Level
234;232;Directed;Analytical Planning and Implementation of Big Data Technology Working at Enterprise Level
234;233;Directed;Analytical Planning and Implementation of Big Data Technology Working at Enterprise Level
234;235;Directed;Analytical Planning and Implementation of Big Data Technology Working at Enterprise Level
235;232;Directed;Analytical Planning and Implementation of Big Data Technology Working at Enterprise Level
235;233;Directed;Analytical Planning and Implementation of Big Data Technology Working at Enterprise Level
237;238;Directed;A study of handling missing data methods for big data
240;239;Directed;Big Data Hysteria, Cognizance and Scope
240;241;Directed;Big Data Hysteria, Cognizance and Scope
241;239;Directed;Big Data Hysteria, Cognizance and Scope
242;244;Directed;Big Data Analytics for Healthcare Organizations a Case Study of the Iraqi Healthcare Sector
243;242;Directed;Big Data Analytics for Healthcare Organizations a Case Study of the Iraqi Healthcare Sector
243;244;Directed;Big Data Analytics for Healthcare Organizations a Case Study of the Iraqi Healthcare Sector
244;324;Directed;Big Data and Learning Analytics: A Big Potential to Improve e-Learning
245;242;Directed;Big Data Analytics for Healthcare Organizations a Case Study of the Iraqi Healthcare Sector
245;243;Directed;Big Data Analytics for Healthcare Organizations a Case Study of the Iraqi Healthcare Sector
245;244;Directed;Big Data Analytics for Healthcare Organizations a Case Study of the Iraqi Healthcare Sector
247;246;Directed;Multi-source Heterogeneous Data Fusion
248;246;Directed;Multi-source Heterogeneous Data Fusion
248;247;Directed;Multi-source Heterogeneous Data Fusion
248;249;Directed;Multi-source Heterogeneous Data Fusion
249;246;Directed;Multi-source Heterogeneous Data Fusion
249;247;Directed;Multi-source Heterogeneous Data Fusion
252;251;Directed;On the Usability of Big (Social) Data
253;251;Directed;On the Usability of Big (Social) Data
253;252;Directed;On the Usability of Big (Social) Data
253;254;Directed;On the Usability of Big (Social) Data
254;251;Directed;On the Usability of Big (Social) Data
254;252;Directed;On the Usability of Big (Social) Data
255;256;Directed;The Wisdom City Based on the Big Data Technology
258;257;Directed;Big Data Retrieval: Taxonomy, Techniques and Feature Analysis
259;257;Directed;Big Data Retrieval: Taxonomy, Techniques and Feature Analysis
259;258;Directed;Big Data Retrieval: Taxonomy, Techniques and Feature Analysis
259;260;Directed;Big Data Retrieval: Taxonomy, Techniques and Feature Analysis
260;257;Directed;Big Data Retrieval: Taxonomy, Techniques and Feature Analysis
260;258;Directed;Big Data Retrieval: Taxonomy, Techniques and Feature Analysis
262;261;Directed;An extension of the technology acceptance model in the big data analytics system implementation environment
262;263;Directed;An extension of the technology acceptance model in the big data analytics system implementation environment
263;261;Directed;An extension of the technology acceptance model in the big data analytics system implementation environment
264;265;Directed;A Survey of Big Data Use in Large and Medium Ecuadorian Companies
267;266;Directed;Role of Big Data in Decision Making
267;268;Directed;Role of Big Data in Decision Making
268;266;Directed;Role of Big Data in Decision Making
270;271;Directed;Big Data Application Research in the Private Enterprises Improves Efficiency
272;273;Directed;An Analysis of Data Mining and Application in the Era of Big Data
274;275;Directed;The Analysis of Agricultural Products Consumers' Purchase Behavior under the Background of Big Data
277;276;Directed;Rise of Big Data - Issues and Challenges
277;278;Directed;Rise of Big Data - Issues and Challenges
278;276;Directed;Rise of Big Data - Issues and Challenges
280;281;Directed;Design and Implementation of Massive Information Management System Based on Big Data
282;283;Directed;Analytical Techniques for Decision Making on Information Security for Big Data Breaches
286;285;Directed;Fine-grained Big Data Security Method Based on Zero Trust Model
286;287;Directed;Fine-grained Big Data Security Method Based on Zero Trust Model
287;285;Directed;Fine-grained Big Data Security Method Based on Zero Trust Model
288;40;Directed;The Practice Teaching System of Big Data Talent Training in Universities
289;291;Directed;Modeling SmallClient indexing framework for big data analytics
290;289;Directed;Modeling SmallClient indexing framework for big data analytics
290;291;Directed;Modeling SmallClient indexing framework for big data analytics
294;293;Directed;Big Data technologies: A survey
295;293;Directed;Big Data technologies: A survey
295;294;Directed;Big Data technologies: A survey
295;296;Directed;Big Data technologies: A survey
296;293;Directed;Big Data technologies: A survey
296;294;Directed;Big Data technologies: A survey
300;299;Directed;Toward Big Data Analysis to Improve Enterprise Information Security
300;301;Directed;Toward Big Data Analysis to Improve Enterprise Information Security
301;299;Directed;Toward Big Data Analysis to Improve Enterprise Information Security
303;304;Directed;Big Data in Psychology: A Framework for Research Advancement
305;306;Directed;Research on Reliability Evaluation of Big Data System
310;307;Directed;Designing an Organizational Readiness Framework for Big Data Adoption
310;308;Directed;Designing an Organizational Readiness Framework for Big Data Adoption
310;309;Directed;Designing an Organizational Readiness Framework for Big Data Adoption
310;312;Directed;Designing an Organizational Readiness Framework for Big Data Adoption
311;307;Directed;Designing an Organizational Readiness Framework for Big Data Adoption
311;308;Directed;Designing an Organizational Readiness Framework for Big Data Adoption
311;309;Directed;Designing an Organizational Readiness Framework for Big Data Adoption
311;310;Directed;Designing an Organizational Readiness Framework for Big Data Adoption
311;312;Directed;Designing an Organizational Readiness Framework for Big Data Adoption
313;104;Directed;An Innovative Framework for Supporting Cognitive-Based Big Data Analytics for Frequent Pattern Mining
313;315;Directed;An Innovative Framework for Supporting Cognitive-Based Big Data Analytics for Frequent Pattern Mining
314;313;Directed;An Innovative Framework for Supporting Cognitive-Based Big Data Analytics for Frequent Pattern Mining
314;104;Directed;An Innovative Framework for Supporting Cognitive-Based Big Data Analytics for Frequent Pattern Mining
314;315;Directed;An Innovative Framework for Supporting Cognitive-Based Big Data Analytics for Frequent Pattern Mining
317;318;Directed;Biomedical Informatics from Big Data Perspective: Expectations and Challenges
320;319;Directed;Big Data Analytics in Operations Management
320;321;Directed;Big Data Analytics in Operations Management
321;319;Directed;Big Data Analytics in Operations Management
323;322;Directed;Big Data and Learning Analytics: A Big Potential to Improve e-Learning
323;324;Directed;Big Data and Learning Analytics: A Big Potential to Improve e-Learning
327;325;Directed;The Challenges of Big Data Governance in Healthcare
327;326;Directed;The Challenges of Big Data Governance in Healthcare
327;329;Directed;The Challenges of Big Data Governance in Healthcare
328;325;Directed;The Challenges of Big Data Governance in Healthcare
328;326;Directed;The Challenges of Big Data Governance in Healthcare
328;327;Directed;The Challenges of Big Data Governance in Healthcare
328;329;Directed;The Challenges of Big Data Governance in Healthcare
330;331;Directed;Strategic Positioning in Big Data Utilization: Towards a Conceptual Framework
334;333;Directed;Correlation Analysis Method for Ocean Monitoring Big Data in a Cloud Environment
334;335;Directed;Correlation Analysis Method for Ocean Monitoring Big Data in a Cloud Environment
335;333;Directed;Correlation Analysis Method for Ocean Monitoring Big Data in a Cloud Environment
338;337;Directed;Role of Big Data in Make in India
338;339;Directed;Role of Big Data in Make in India
339;337;Directed;Role of Big Data in Make in India
340;341;Directed;Privacy Preserving Techniques for Big Data: A Survey
343;342;Directed;Big Data Implementation for Small and Medium Enterprises
343;344;Directed;Big Data Implementation for Small and Medium Enterprises
344;342;Directed;Big Data Implementation for Small and Medium Enterprises
347;346;Directed;Data-driven smart manufacturing
348;346;Directed;Data-driven smart manufacturing
348;347;Directed;Data-driven smart manufacturing
348;349;Directed;Data-driven smart manufacturing
349;346;Directed;Data-driven smart manufacturing
349;347;Directed;Data-driven smart manufacturing
354;351;Directed;Design and Application of Big Data Platform Architecture for Typical Scenarios of Power System
354;352;Directed;Design and Application of Big Data Platform Architecture for Typical Scenarios of Power System
354;353;Directed;Design and Application of Big Data Platform Architecture for Typical Scenarios of Power System
354;356;Directed;Design and Application of Big Data Platform Architecture for Typical Scenarios of Power System
355;351;Directed;Design and Application of Big Data Platform Architecture for Typical Scenarios of Power System
355;352;Directed;Design and Application of Big Data Platform Architecture for Typical Scenarios of Power System
355;353;Directed;Design and Application of Big Data Platform Architecture for Typical Scenarios of Power System
355;354;Directed;Design and Application of Big Data Platform Architecture for Typical Scenarios of Power System
355;356;Directed;Design and Application of Big Data Platform Architecture for Typical Scenarios of Power System
360;357;Directed;The Advances and Challenges of Deep Learning Application in Biological Big Data Processing
360;358;Directed;The Advances and Challenges of Deep Learning Application in Biological Big Data Processing
360;359;Directed;The Advances and Challenges of Deep Learning Application in Biological Big Data Processing
360;362;Directed;The Advances and Challenges of Deep Learning Application in Biological Big Data Processing
361;357;Directed;The Advances and Challenges of Deep Learning Application in Biological Big Data Processing
361;358;Directed;The Advances and Challenges of Deep Learning Application in Biological Big Data Processing
361;359;Directed;The Advances and Challenges of Deep Learning Application in Biological Big Data Processing
361;360;Directed;The Advances and Challenges of Deep Learning Application in Biological Big Data Processing
361;362;Directed;The Advances and Challenges of Deep Learning Application in Biological Big Data Processing
364;363;Directed;Considerations of the Paradigms of Urban Design Teaching Application about Big Data
365;363;Directed;Considerations of the Paradigms of Urban Design Teaching Application about Big Data
365;364;Directed;Considerations of the Paradigms of Urban Design Teaching Application about Big Data
365;366;Directed;Considerations of the Paradigms of Urban Design Teaching Application about Big Data
366;363;Directed;Considerations of the Paradigms of Urban Design Teaching Application about Big Data
366;364;Directed;Considerations of the Paradigms of Urban Design Teaching Application about Big Data
369;370;Directed;A Study on Big Data Cluster in Smart Factory using Raspberry-Pi
373;374;Directed;Integration of Cloud Computing and Big Data Technology forSmart Generation
376;375;Directed;Big Data Processing In Russian Transport Industry
377;375;Directed;Big Data Processing In Russian Transport Industry
377;376;Directed;Big Data Processing In Russian Transport Industry
377;378;Directed;Big Data Processing In Russian Transport Industry
378;375;Directed;Big Data Processing In Russian Transport Industry
378;376;Directed;Big Data Processing In Russian Transport Industry
379;380;Directed;Big Data Analytics in Healthcare
384;383;Directed;Research on the Technology of Data Cleaning in Big Data
